transaction_id,customer_id,product_id,purchase_date,quantity,total_price
TX00461,CUST0154,PROD0063,2025-03-06,2,490.56
TX00462,CUST0154,PROD0003,2023-10-07,3,1114.89
TX00463,CUST0155,PROD0132,2024-05-30,5,1461.95
TX00464,CUST0155,PROD0006,2024-05-13,1,103.42
TX00465,CUST0155,PROD0129,2024-12-09,4,715.28
TX00466,CUST0156,PROD0035,2025-03-16,4,322.64
TX00467,CUST0156,PROD0043,2023-08-22,2,764.34
TX00468,CUST0156,PROD0013,2024-05-01,2,732.44
TX00469,CUST0157,PROD0062,2024-12-15,5,1297.55
TX00470,CUST0157,PROD0156,2025-03-11,3,630.45
TX00471,CUST0157,PROD0095,2024-02-18,4,927.4
TX00472,CUST0158,PROD0063,2025-03-01,1,245.28
TX00473,CUST0158,PROD0117,2024-04-15,2,217.98
TX00474,CUST0158,PROD0045,2025-06-02,2,380.18
TX00475,CUST0159,PROD0164,2025-03-07,1,308.26
TX00476,CUST0159,PROD0156,2025-07-20,1,210.15
TX00477,CUST0159,PROD0194,2025-04-06,4,99.72
TX00478,CUST0160,PROD0035,2025-01-28,4,322.64
TX00479,CUST0160,PROD0001,2025-06-29,5,300.55
TX00480,CUST0160,PROD0074,2024-08-03,4,1311.24
TX00481,CUST0161,PROD0174,2024-10-21,5,843.95
TX00482,CUST0161,PROD0194,2024-05-06,5,124.65
TX00483,CUST0161,PROD0102,2025-07-30,4,225.12
TX00484,CUST0162,PROD0135,2024-02-11,5,1525.35
TX00485,CUST0162,PROD0120,2025-01-26,3,1464.66
TX00486,CUST0162,PROD0166,2024-08-28,5,2157.2
TX00487,CUST0163,PROD0148,2023-03-31,4,436.16
TX00488,CUST0163,PROD0184,2024-06-07,3,1471.38
TX00489,CUST0163,PROD0192,2024-06-04,5,1878.85
TX00490,CUST0164,PROD0105,2025-01-31,4,1217.56
TX00491,CUST0164,PROD0043,2025-05-22,2,764.34
TX00492,CUST0164,PROD0129,2024-03-13,1,178.82
TX00493,CUST0165,PROD0053,2025-06-23,3,798.6
TX00494,CUST0165,PROD0019,2024-10-17,3,427.8
TX00495,CUST0165,PROD0154,2025-04-21,1,17.09
TX00496,CUST0166,PROD0155,2025-05-26,4,1230.32
TX00497,CUST0166,PROD0106,2024-10-13,3,1035.93
TX00498,CUST0166,PROD0098,2024-08-02,3,563.76
TX00499,CUST0167,PROD0007,2024-06-05,2,454.72
TX00500,CUST0167,PROD0081,2024-11-12,1,99.0
TX00501,CUST0167,PROD0125,2023-11-25,2,207.58
TX00502,CUST0168,PROD0112,2023-10-14,2,19.58
TX00503,CUST0168,PROD0199,2025-04-28,4,1219.68
TX00504,CUST0168,PROD0164,2025-07-01,5,1541.3
TX00505,CUST0169,PROD0195,2025-05-06,3,311.04
TX00506,CUST0169,PROD0192,2022-12-28,4,1503.08
TX00507,CUST0169,PROD0036,2023-07-28,2,427.94
TX00508,CUST0170,PROD0037,2024-09-30,4,775.6
TX00509,CUST0170,PROD0005,2024-09-07,3,339.69
TX00510,CUST0170,PROD0059,2024-05-04,4,456.04
TX00511,CUST0171,PROD0103,2025-02-21,4,248.56
TX00512,CUST0171,PROD0120,2024-08-07,3,1464.66
TX00513,CUST0171,PROD0183,2024-10-04,2,173.4
TX00514,CUST0172,PROD0119,2023-03-23,1,375.99
TX00515,CUST0172,PROD0034,2023-05-30,2,498.58
TX00516,CUST0172,PROD0107,2024-07-27,2,493.64
TX00517,CUST0173,PROD0164,2025-01-22,3,924.78
TX00518,CUST0173,PROD0026,2025-05-30,1,411.79
TX00519,CUST0173,PROD0076,2023-10-29,3,618.51
TX00520,CUST0174,PROD0120,2023-08-20,4,1952.88
TX00521,CUST0174,PROD0099,2025-06-14,1,417.7
TX00522,CUST0174,PROD0168,2024-07-11,5,1224.4
TX00523,CUST0175,PROD0076,2025-06-21,5,1030.85
TX00524,CUST0175,PROD0091,2025-02-15,4,424.44
TX00525,CUST0175,PROD0132,2025-01-23,1,292.39
TX00526,CUST0176,PROD0123,2025-05-17,3,251.4
TX00527,CUST0176,PROD0018,2024-10-17,2,856.76
TX00528,CUST0176,PROD0091,2025-07-03,3,318.33
TX00529,CUST0177,PROD0130,2024-09-29,1,490.67
TX00530,CUST0177,PROD0043,2025-04-24,2,764.34
TX00531,CUST0177,PROD0003,2023-09-01,5,1858.15
TX00532,CUST0178,PROD0070,2025-02-16,5,640.4
TX00533,CUST0178,PROD0016,2024-07-30,2,200.36
TX00534,CUST0178,PROD0007,2024-05-11,5,1136.8
TX00535,CUST0179,PROD0096,2024-10-11,4,1084.52
TX00536,CUST0179,PROD0007,2024-05-26,3,682.08
TX00537,CUST0179,PROD0115,2023-10-19,5,340.45
TX00538,CUST0180,PROD0118,2025-01-20,3,167.64
TX00539,CUST0180,PROD0089,2024-02-09,3,897.87
TX00540,CUST0180,PROD0160,2024-02-16,3,1209.09
TX00541,CUST0181,PROD0014,2025-06-24,1,44.01
TX00542,CUST0181,PROD0133,2024-09-24,4,234.64
TX00543,CUST0181,PROD0150,2023-05-12,4,956.92
TX00544,CUST0182,PROD0111,2024-11-30,1,223.71
TX00545,CUST0182,PROD0196,2024-04-26,5,402.15
TX00546,CUST0182,PROD0132,2024-09-13,5,1461.95
TX00547,CUST0183,PROD0130,2024-09-14,4,1962.68
TX00548,CUST0183,PROD0018,2024-07-05,3,1285.14
TX00549,CUST0183,PROD0040,2024-06-04,4,693.56
TX00550,CUST0184,PROD0188,2023-11-21,3,501.12
TX00551,CUST0184,PROD0185,2024-08-24,2,595.98
TX00552,CUST0184,PROD0163,2025-05-02,2,535.82
TX00553,CUST0185,PROD0196,2023-09-21,5,402.15
TX00554,CUST0185,PROD0051,2025-05-29,4,1536.36
TX00555,CUST0185,PROD0024,2024-08-29,3,1036.92
TX00556,CUST0186,PROD0101,2024-03-02,1,409.47
TX00557,CUST0186,PROD0057,2024-09-10,3,383.13
TX00558,CUST0186,PROD0011,2024-10-19,1,50.91
TX00559,CUST0187,PROD0035,2024-04-07,5,403.3
TX00560,CUST0187,PROD0050,2024-05-24,2,734.58
TX00561,CUST0187,PROD0108,2024-07-19,4,1275.88
TX00562,CUST0188,PROD0039,2024-10-08,5,1808.8
TX00563,CUST0188,PROD0110,2024-01-14,3,1470.0
TX00564,CUST0188,PROD0141,2024-06-11,2,901.04
TX00565,CUST0189,PROD0001,2025-02-08,1,60.11
TX00566,CUST0189,PROD0017,2024-04-13,3,996.99
TX00567,CUST0189,PROD0042,2024-04-22,4,1754.2
TX00568,CUST0190,PROD0017,2025-01-08,2,664.66
TX00569,CUST0190,PROD0057,2025-07-06,4,510.84
TX00570,CUST0190,PROD0120,2025-05-01,1,488.22
TX00571,CUST0191,PROD0021,2024-10-19,3,411.45
TX00572,CUST0191,PROD0172,2024-04-02,5,973.0
TX00573,CUST0191,PROD0118,2022-11-03,3,167.64
TX00574,CUST0192,PROD0121,2024-11-04,5,86.35
TX00575,CUST0192,PROD0067,2023-10-29,5,1073.35
TX00576,CUST0192,PROD0148,2024-03-11,3,327.12
TX00577,CUST0193,PROD0162,2025-03-30,5,355.0
TX00578,CUST0193,PROD0171,2025-07-04,2,89.78
TX00579,CUST0193,PROD0084,2025-05-23,5,1205.05
TX00580,CUST0194,PROD0134,2024-02-28,5,1828.15
TX00581,CUST0194,PROD0175,2025-01-12,2,71.64
TX00582,CUST0194,PROD0072,2025-04-03,2,285.76
TX00583,CUST0195,PROD0006,2024-05-11,3,310.26
TX00584,CUST0195,PROD0112,2023-12-24,3,29.37
TX00585,CUST0195,PROD0124,2024-11-18,5,2183.6
TX00586,CUST0196,PROD0077,2023-09-13,4,1732.0
TX00587,CUST0196,PROD0128,2024-05-29,1,167.49
TX00588,CUST0196,PROD0186,2025-03-28,5,1615.8
TX00589,CUST0197,PROD0077,2024-03-02,2,866.0
TX00590,CUST0197,PROD0066,2024-08-02,5,258.45
TX00591,CUST0197,PROD0028,2024-03-10,2,877.6
TX00592,CUST0198,PROD0057,2023-03-02,2,255.42
TX00593,CUST0198,PROD0064,2022-09-20,1,468.08
TX00594,CUST0198,PROD0119,2022-08-22,5,1879.95
TX00595,CUST0199,PROD0130,2025-02-20,4,1962.68
TX00596,CUST0199,PROD0093,2024-08-22,4,1298.08
TX00597,CUST0199,PROD0106,2025-06-08,5,1726.55
TX00598,CUST0200,PROD0085,2023-04-11,2,961.18
TX00599,CUST0200,PROD0077,2024-04-07,2,866.0
TX00600,CUST0200,PROD0021,2024-09-08,5,685.75
TX00601,CUST0201,PROD0124,2024-03-29,3,1310.16
TX00602,CUST0201,PROD0170,2024-10-20,1,139.5
TX00603,CUST0201,PROD0017,2025-01-03,4,1329.32
TX00604,CUST0202,PROD0104,2025-06-03,4,1115.4
TX00605,CUST0202,PROD0111,2025-06-21,4,894.84
TX00606,CUST0202,PROD0040,2024-08-22,1,173.39
TX00607,CUST0203,PROD0086,2024-08-20,3,116.76
TX00608,CUST0203,PROD0095,2024-07-03,2,463.7
TX00609,CUST0203,PROD0031,2025-03-08,4,508.32
TX00610,CUST0204,PROD0126,2024-10-11,2,312.14
TX00611,CUST0204,PROD0102,2023-08-31,4,225.12
TX00612,CUST0204,PROD0151,2024-09-03,4,187.88
TX00613,CUST0205,PROD0061,2025-01-09,5,2265.9
TX00614,CUST0205,PROD0074,2025-01-25,2,655.62
TX00615,CUST0205,PROD0063,2025-02-13,3,735.84
TX00616,CUST0206,PROD0041,2024-12-25,5,416.45
TX00617,CUST0206,PROD0154,2025-05-16,4,68.36
TX00618,CUST0206,PROD0084,2024-11-24,1,241.01
TX00619,CUST0207,PROD0026,2024-12-15,1,411.79
TX00620,CUST0207,PROD0022,2024-11-10,2,638.62
TX00621,CUST0207,PROD0189,2025-03-04,5,860.3
TX00622,CUST0208,PROD0110,2024-06-02,2,980.0
TX00623,CUST0208,PROD0127,2024-01-29,1,16.71
TX00624,CUST0208,PROD0024,2025-03-12,1,345.64
TX00625,CUST0209,PROD0121,2023-08-10,2,34.54
TX00626,CUST0209,PROD0046,2024-07-15,3,1430.94
TX00627,CUST0209,PROD0009,2023-09-21,3,642.57
TX00628,CUST0210,PROD0174,2024-08-18,3,506.37
TX00629,CUST0210,PROD0176,2025-06-24,5,2264.5
TX00630,CUST0210,PROD0180,2024-04-19,1,113.61
TX00631,CUST0211,PROD0011,2024-08-11,3,152.73
TX00632,CUST0211,PROD0043,2023-12-03,1,382.17
TX00633,CUST0211,PROD0080,2024-08-05,1,214.39
TX00634,CUST0212,PROD0150,2024-11-23,5,1196.15
TX00635,CUST0212,PROD0022,2023-12-26,1,319.31
TX00636,CUST0212,PROD0011,2024-11-21,2,101.82
TX00637,CUST0213,PROD0044,2025-04-21,1,152.73
TX00638,CUST0213,PROD0101,2023-09-04,3,1228.41
TX00639,CUST0213,PROD0126,2024-07-05,5,780.35
TX00640,CUST0214,PROD0075,2023-06-01,1,463.55
TX00641,CUST0214,PROD0158,2023-09-15,5,628.85
TX00642,CUST0214,PROD0135,2024-05-09,3,915.21
TX00643,CUST0215,PROD0036,2024-07-05,5,1069.85
TX00644,CUST0215,PROD0017,2024-09-06,3,996.99
TX00645,CUST0215,PROD0119,2025-04-06,2,751.98
TX00646,CUST0216,PROD0165,2024-07-23,5,1128.65
TX00647,CUST0216,PROD0199,2025-06-02,1,304.92
TX00648,CUST0216,PROD0180,2024-10-02,4,454.44
TX00649,CUST0217,PROD0156,2024-07-02,3,630.45
TX00650,CUST0217,PROD0058,2024-08-10,1,15.41
TX00651,CUST0217,PROD0177,2024-12-25,4,773.16
TX00652,CUST0218,PROD0087,2025-07-15,4,1726.4
TX00653,CUST0218,PROD0171,2024-07-18,4,179.56
TX00654,CUST0218,PROD0042,2024-11-14,3,1315.65
TX00655,CUST0219,PROD0131,2024-09-27,4,248.36
TX00656,CUST0219,PROD0079,2024-08-26,4,1854.52
TX00657,CUST0219,PROD0076,2025-01-20,2,412.34
TX00658,CUST0220,PROD0080,2024-12-10,2,428.78
TX00659,CUST0220,PROD0171,2024-09-25,2,89.78
TX00660,CUST0220,PROD0084,2025-03-31,4,964.04
TX00661,CUST0221,PROD0039,2025-01-09,1,361.76
TX00662,CUST0221,PROD0181,2024-10-31,1,19.37
TX00663,CUST0221,PROD0040,2025-04-20,1,173.39
TX00664,CUST0222,PROD0151,2024-03-24,1,46.97
TX00665,CUST0222,PROD0031,2024-12-04,4,508.32
TX00666,CUST0222,PROD0038,2024-12-16,2,258.9
TX00667,CUST0223,PROD0039,2024-08-26,3,1085.28
TX00668,CUST0223,PROD0186,2024-06-01,3,969.48
TX00669,CUST0223,PROD0019,2024-11-20,3,427.8
TX00670,CUST0224,PROD0149,2024-04-21,4,894.72
TX00671,CUST0224,PROD0062,2025-07-02,4,1038.04
TX00672,CUST0224,PROD0184,2024-02-26,4,1961.84
TX00673,CUST0225,PROD0032,2024-09-18,5,1471.85
TX00674,CUST0225,PROD0165,2024-12-01,5,1128.65
TX00675,CUST0225,PROD0172,2025-06-23,3,583.8
TX00676,CUST0226,PROD0182,2024-06-26,1,341.18
TX00677,CUST0226,PROD0054,2025-01-06,3,1394.43
TX00678,CUST0226,PROD0122,2024-04-20,2,804.22
TX00679,CUST0227,PROD0101,2024-12-11,1,409.47
TX00680,CUST0227,PROD0050,2025-02-12,1,367.29
TX00681,CUST0227,PROD0089,2023-12-30,1,299.29
TX00682,CUST0228,PROD0065,2023-06-24,4,1573.56
TX00683,CUST0228,PROD0100,2024-04-06,4,1968.04
TX00684,CUST0228,PROD0048,2024-08-20,4,1859.6
TX00685,CUST0229,PROD0182,2024-05-01,2,682.36
TX00686,CUST0229,PROD0083,2023-10-20,3,480.69
TX00687,CUST0229,PROD0116,2025-03-31,4,1800.0
TX00688,CUST0230,PROD0169,2025-04-04,5,1113.7
TX00689,CUST0230,PROD0081,2025-02-11,2,198.0
TX00690,CUST0230,PROD0193,2025-03-05,1,115.99
TX00691,CUST0231,PROD0043,2025-03-20,1,382.17
TX00692,CUST0231,PROD0065,2025-01-27,4,1573.56
TX00693,CUST0231,PROD0107,2024-09-07,3,740.46
TX00694,CUST0232,PROD0038,2024-07-05,2,258.9
TX00695,CUST0232,PROD0011,2025-06-07,5,254.55
TX00696,CUST0232,PROD0036,2024-02-06,5,1069.85
TX00697,CUST0233,PROD0127,2024-08-27,2,33.42
TX00698,CUST0233,PROD0072,2024-09-24,4,571.52
TX00699,CUST0233,PROD0052,2024-07-12,1,240.26
TX00700,CUST0234,PROD0198,2024-06-07,3,1053.72
TX00701,CUST0234,PROD0003,2023-11-25,3,1114.89
TX00702,CUST0234,PROD0162,2024-02-18,5,355.0
TX00703,CUST0235,PROD0096,2024-01-30,1,271.13
TX00704,CUST0235,PROD0087,2024-01-01,4,1726.4
TX00705,CUST0235,PROD0001,2025-04-05,5,300.55
TX00706,CUST0236,PROD0052,2025-02-05,3,720.78
TX00707,CUST0236,PROD0055,2025-04-29,5,796.5
TX00708,CUST0236,PROD0038,2024-06-28,3,388.35
TX00709,CUST0237,PROD0136,2023-01-17,5,2251.25
TX00710,CUST0237,PROD0101,2025-06-01,5,2047.35
TX00711,CUST0237,PROD0152,2025-01-10,2,820.24
TX00712,CUST0238,PROD0112,2024-10-17,1,9.79
TX00713,CUST0238,PROD0198,2023-12-25,4,1404.96
TX00714,CUST0238,PROD0188,2024-04-12,5,835.2
TX00715,CUST0239,PROD0141,2024-03-04,4,1802.08
TX00716,CUST0239,PROD0075,2023-07-18,1,463.55
TX00717,CUST0239,PROD0138,2024-10-13,3,787.08
TX00718,CUST0240,PROD0086,2024-09-30,5,194.6
TX00719,CUST0240,PROD0005,2025-06-22,1,113.23
TX00720,CUST0240,PROD0105,2024-06-15,4,1217.56
TX00721,CUST0241,PROD0107,2024-03-01,5,1234.1
TX00722,CUST0241,PROD0119,2023-02-02,2,751.98
TX00723,CUST0241,PROD0156,2023-03-03,3,630.45
TX00724,CUST0242,PROD0152,2024-08-01,3,1230.36
TX00725,CUST0242,PROD0058,2024-04-21,3,46.23
TX00726,CUST0242,PROD0116,2025-02-11,1,450.0
TX00727,CUST0243,PROD0059,2024-07-13,3,342.03
TX00728,CUST0243,PROD0172,2024-09-28,4,778.4
TX00729,CUST0243,PROD0149,2025-02-09,3,671.04
TX00730,CUST0244,PROD0002,2024-11-02,1,115.49
TX00731,CUST0244,PROD0136,2025-03-09,2,900.5
TX00732,CUST0244,PROD0059,2024-04-12,4,456.04
TX00733,CUST0245,PROD0062,2025-07-02,4,1038.04
TX00734,CUST0245,PROD0102,2024-10-05,1,56.28
TX00735,CUST0245,PROD0001,2025-04-06,1,60.11
TX00736,CUST0246,PROD0071,2022-12-12,4,908.24
TX00737,CUST0246,PROD0138,2023-06-12,1,262.36
TX00738,CUST0246,PROD0140,2024-09-26,5,801.95
TX00739,CUST0247,PROD0188,2024-08-12,3,501.12
TX00740,CUST0247,PROD0197,2025-04-21,5,1681.9
TX00741,CUST0247,PROD0164,2025-06-06,1,308.26
TX00742,CUST0248,PROD0128,2025-03-30,5,837.45
TX00743,CUST0248,PROD0149,2024-06-12,5,1118.4
TX00744,CUST0248,PROD0055,2024-06-24,3,477.9
TX00745,CUST0249,PROD0200,2024-10-26,4,1930.16
TX00746,CUST0249,PROD0030,2025-04-08,5,1160.65
TX00747,CUST0249,PROD0061,2025-06-17,3,1359.54
TX00748,CUST0250,PROD0046,2024-03-10,2,953.96
TX00749,CUST0250,PROD0140,2024-11-20,1,160.39
TX00750,CUST0250,PROD0168,2024-07-25,4,979.52
TX00751,CUST0251,PROD0021,2025-03-30,2,274.3
TX00752,CUST0251,PROD0085,2024-08-15,4,1922.36
TX00753,CUST0251,PROD0166,2025-05-03,1,431.44
TX00754,CUST0252,PROD0026,2024-04-09,3,1235.37
TX00755,CUST0252,PROD0034,2025-04-30,2,498.58
TX00756,CUST0252,PROD0192,2025-04-08,3,1127.31
TX00757,CUST0253,PROD0172,2023-07-24,2,389.2
TX00758,CUST0253,PROD0066,2023-10-16,4,206.76
TX00759,CUST0253,PROD0107,2023-09-29,2,493.64
TX00760,CUST0254,PROD0187,2025-07-11,1,94.96
TX00761,CUST0254,PROD0042,2023-10-20,3,1315.65
TX00762,CUST0254,PROD0093,2024-11-28,3,973.56
TX00763,CUST0255,PROD0139,2025-04-30,1,218.49
TX00764,CUST0255,PROD0178,2024-05-30,1,152.81
TX00765,CUST0255,PROD0141,2024-07-19,2,901.04
TX00766,CUST0256,PROD0032,2025-02-08,1,294.37
TX00767,CUST0256,PROD0001,2025-07-05,3,180.33
TX00768,CUST0256,PROD0062,2025-01-18,2,519.02
TX00769,CUST0257,PROD0030,2025-07-25,3,696.39
TX00770,CUST0257,PROD0196,2023-12-25,1,80.43
TX00771,CUST0257,PROD0116,2024-07-06,5,2250.0
TX00772,CUST0258,PROD0197,2024-07-17,4,1345.52
TX00773,CUST0258,PROD0200,2024-08-14,5,2412.7
TX00774,CUST0258,PROD0137,2023-08-31,1,26.97
TX00775,CUST0259,PROD0124,2025-06-23,3,1310.16
TX00776,CUST0259,PROD0172,2025-04-03,1,194.6
TX00777,CUST0259,PROD0158,2024-09-11,3,377.31
TX00778,CUST0260,PROD0024,2025-02-20,4,1382.56
TX00779,CUST0260,PROD0091,2025-07-01,2,212.22
TX00780,CUST0260,PROD0046,2024-11-13,5,2384.9
TX00781,CUST0261,PROD0065,2024-07-07,5,1966.95
TX00782,CUST0261,PROD0186,2024-06-11,1,323.16
TX00783,CUST0261,PROD0005,2024-03-24,1,113.23
TX00784,CUST0262,PROD0042,2025-05-08,2,877.1
TX00785,CUST0262,PROD0038,2025-02-09,5,647.25
TX00786,CUST0262,PROD0088,2024-09-18,5,2355.45
TX00787,CUST0263,PROD0050,2023-12-05,3,1101.87
TX00788,CUST0263,PROD0123,2024-11-04,1,83.8
TX00789,CUST0263,PROD0194,2025-01-31,3,74.79
TX00790,CUST0264,PROD0100,2024-11-23,1,492.01
TX00791,CUST0264,PROD0194,2025-03-26,5,124.65
TX00792,CUST0264,PROD0111,2024-02-23,4,894.84
TX00793,CUST0265,PROD0055,2025-02-25,5,796.5
TX00794,CUST0265,PROD0043,2025-06-17,4,1528.68
TX00795,CUST0265,PROD0049,2025-06-18,5,168.35
TX00796,CUST0266,PROD0192,2024-01-10,2,751.54
TX00797,CUST0266,PROD0179,2024-10-13,4,1085.68
TX00798,CUST0266,PROD0018,2025-01-14,5,2141.9
TX00799,CUST0267,PROD0198,2025-06-02,3,1053.72
TX00800,CUST0267,PROD0118,2024-08-16,3,167.64
TX00801,CUST0267,PROD0100,2023-01-10,2,984.02
TX00802,CUST0268,PROD0011,2023-03-28,2,101.82
TX00803,CUST0268,PROD0010,2024-10-14,1,111.58
TX00804,CUST0268,PROD0116,2024-11-15,5,2250.0
TX00805,CUST0269,PROD0091,2025-05-16,3,318.33
TX00806,CUST0269,PROD0005,2025-06-15,3,339.69
TX00807,CUST0269,PROD0171,2023-07-01,4,179.56
TX00808,CUST0270,PROD0192,2023-08-28,4,1503.08
TX00809,CUST0270,PROD0002,2025-01-17,1,115.49
TX00810,CUST0270,PROD0081,2025-06-24,2,198.0
TX00811,CUST0271,PROD0025,2022-12-06,5,827.6
TX00812,CUST0271,PROD0153,2024-01-22,1,158.66
TX00813,CUST0271,PROD0134,2023-06-05,5,1828.15
TX00814,CUST0272,PROD0035,2024-12-08,5,403.3
TX00815,CUST0272,PROD0122,2024-02-05,5,2010.55
TX00816,CUST0272,PROD0127,2024-07-01,3,50.13
TX00817,CUST0273,PROD0031,2025-02-17,3,381.24
TX00818,CUST0273,PROD0160,2025-01-05,2,806.06
TX00819,CUST0273,PROD0009,2025-05-26,3,642.57
TX00820,CUST0274,PROD0138,2022-12-03,1,262.36
TX00821,CUST0274,PROD0109,2024-08-14,1,6.76
TX00822,CUST0274,PROD0076,2025-02-22,1,206.17
TX00823,CUST0275,PROD0077,2024-07-22,3,1299.0
TX00824,CUST0275,PROD0171,2025-05-09,4,179.56
TX00825,CUST0275,PROD0036,2024-09-06,2,427.94
TX00826,CUST0276,PROD0072,2023-08-21,1,142.88
TX00827,CUST0276,PROD0088,2024-03-08,5,2355.45
TX00828,CUST0276,PROD0106,2023-05-26,3,1035.93
TX00829,CUST0277,PROD0020,2025-03-11,3,564.72
TX00830,CUST0277,PROD0128,2025-02-18,4,669.96
TX00831,CUST0277,PROD0079,2023-04-16,1,463.63
TX00832,CUST0278,PROD0007,2023-12-24,2,454.72
TX00833,CUST0278,PROD0073,2023-07-31,1,224.35
TX00834,CUST0278,PROD0084,2023-03-26,2,482.02
TX00835,CUST0279,PROD0135,2025-01-29,1,305.07
TX00836,CUST0279,PROD0155,2024-01-10,3,922.74
TX00837,CUST0279,PROD0154,2025-01-08,1,17.09
TX00838,CUST0280,PROD0025,2024-03-23,3,496.56
TX00839,CUST0280,PROD0068,2024-05-03,3,95.43
TX00840,CUST0280,PROD0197,2024-12-18,1,336.38
TX00841,CUST0281,PROD0047,2025-02-20,5,827.3
TX00842,CUST0281,PROD0148,2023-08-10,1,109.04
TX00843,CUST0281,PROD0055,2024-11-28,2,318.6
TX00844,CUST0282,PROD0013,2024-12-02,5,1831.1
TX00845,CUST0282,PROD0071,2024-07-19,5,1135.3
TX00846,CUST0282,PROD0080,2024-07-17,1,214.39
TX00847,CUST0283,PROD0183,2025-07-12,5,433.5
TX00848,CUST0283,PROD0141,2025-03-18,3,1351.56
TX00849,CUST0283,PROD0148,2023-06-18,5,545.2
TX00850,CUST0284,PROD0169,2023-12-19,4,890.96
TX00851,CUST0284,PROD0077,2025-01-29,1,433.0
TX00852,CUST0284,PROD0026,2023-11-10,3,1235.37
TX00853,CUST0285,PROD0108,2023-06-12,3,956.91
TX00854,CUST0285,PROD0024,2023-09-18,3,1036.92
TX00855,CUST0285,PROD0169,2024-05-25,1,222.74
TX00856,CUST0286,PROD0036,2024-08-08,5,1069.85
TX00857,CUST0286,PROD0018,2025-07-17,1,428.38
TX00858,CUST0286,PROD0025,2024-11-07,1,165.52
TX00859,CUST0287,PROD0123,2025-04-18,3,251.4
TX00860,CUST0287,PROD0011,2023-12-04,4,203.64
TX00861,CUST0287,PROD0121,2024-12-29,5,86.35
TX00862,CUST0288,PROD0028,2024-03-03,5,2194.0
TX00863,CUST0288,PROD0068,2024-06-06,5,159.05
TX00864,CUST0288,PROD0041,2024-04-03,2,166.58
TX00865,CUST0289,PROD0021,2024-07-02,2,274.3
TX00866,CUST0289,PROD0086,2024-03-10,5,194.6
TX00867,CUST0289,PROD0044,2025-06-19,1,152.73
TX00868,CUST0290,PROD0162,2024-12-16,2,142.0
TX00869,CUST0290,PROD0005,2022-12-09,2,226.46
TX00870,CUST0290,PROD0121,2024-08-11,2,34.54
TX00871,CUST0291,PROD0189,2025-02-11,2,344.12
TX00872,CUST0291,PROD0175,2024-07-08,4,143.28
TX00873,CUST0291,PROD0131,2025-03-17,1,62.09
TX00874,CUST0292,PROD0175,2025-04-25,5,179.1
TX00875,CUST0292,PROD0134,2025-01-24,2,731.26
TX00876,CUST0292,PROD0070,2024-07-20,4,512.32
TX00877,CUST0293,PROD0141,2025-01-27,4,1802.08
TX00878,CUST0293,PROD0061,2025-05-29,2,906.36
TX00879,CUST0293,PROD0016,2025-01-14,5,500.9
TX00880,CUST0294,PROD0171,2023-07-28,5,224.45
TX00881,CUST0294,PROD0100,2025-05-07,3,1476.03
TX00882,CUST0294,PROD0050,2022-09-23,3,1101.87
TX00883,CUST0295,PROD0035,2025-03-03,4,322.64
TX00884,CUST0295,PROD0104,2025-01-11,5,1394.25
TX00885,CUST0295,PROD0152,2025-04-10,3,1230.36
TX00886,CUST0296,PROD0069,2022-10-23,1,204.3
TX00887,CUST0296,PROD0064,2023-09-03,4,1872.32
TX00888,CUST0296,PROD0158,2024-08-31,3,377.31
TX00889,CUST0297,PROD0166,2025-07-13,1,431.44
TX00890,CUST0297,PROD0155,2024-10-13,1,307.58
TX00891,CUST0297,PROD0128,2025-02-15,4,669.96
TX00892,CUST0298,PROD0152,2024-11-13,3,1230.36
TX00893,CUST0298,PROD0049,2025-04-15,2,67.34
TX00894,CUST0298,PROD0192,2024-08-01,5,1878.85
TX00895,CUST0299,PROD0048,2023-11-24,1,464.9
TX00896,CUST0299,PROD0165,2024-07-07,2,451.46
TX00897,CUST0299,PROD0149,2025-03-10,2,447.36
TX00898,CUST0300,PROD0183,2025-03-07,2,173.4
TX00899,CUST0300,PROD0011,2025-03-08,1,50.91
TX00900,CUST0300,PROD0060,2025-02-12,1,317.4
TX00901,CUST0301,PROD0176,2023-02-28,2,905.8
TX00902,CUST0301,PROD0102,2024-04-14,3,168.84
TX00903,CUST0301,PROD0035,2023-05-28,1,80.66
TX00904,CUST0302,PROD0148,2025-02-22,2,218.08
TX00905,CUST0302,PROD0001,2025-02-11,1,60.11
TX00906,CUST0302,PROD0167,2025-06-20,1,377.13
TX00907,CUST0303,PROD0106,2025-04-18,2,690.62
TX00908,CUST0303,PROD0028,2023-06-01,4,1755.2
TX00909,CUST0303,PROD0088,2023-12-30,2,942.18
TX00910,CUST0304,PROD0038,2025-05-23,1,129.45
TX00911,CUST0304,PROD0186,2024-07-28,3,969.48
TX00912,CUST0304,PROD0166,2023-07-23,3,1294.32
TX00913,CUST0305,PROD0106,2025-06-08,5,1726.55
TX00914,CUST0305,PROD0097,2024-01-31,3,1400.88
TX00915,CUST0305,PROD0169,2024-07-09,4,890.96
TX00916,CUST0306,PROD0170,2024-05-24,2,279.0
TX00917,CUST0306,PROD0052,2024-04-17,2,480.52
TX00918,CUST0306,PROD0163,2025-01-21,4,1071.64
TX00919,CUST0307,PROD0091,2024-07-09,2,212.22
TX00920,CUST0307,PROD0049,2024-09-24,4,134.68
TX00921,CUST0307,PROD0171,2023-09-01,4,179.56
